id,hand_player,bot_card_high,bot_card_suit_high,bot_card_medium,bot_card_suit_medium,bot_card_low,bot_card_suit_low,human_card_high,human_card_suit_high,human_card_medium,human_card_suit_medium,human_card_low,human_card_suit_low,bot_play_1,human_play_1,bot_play_2,human_play_2,bot_play_3,human_play_3,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,bot_points_envido,human_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,bot_points_flor,human_flor_points,who_won_flor,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,bot_old_points,human_old_points,bot_new_points,human_new_points,bot_hand_balance,human_hand_balance,bot_hand_quality,human_hand_quality
1748,2,52,ESPADAS,3,ESPADAS,3,OURO,40,OURO,12,OURO,2,BASTOS,3,12,3,2,-15,40,2,1,2,2,0,0,27,28,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,4,15,7,19,8,4,1,0,0
1749,1,24,OURO,16,BASTOS,7,ESPADAS,40,ESPADAS,6,OURO,3,COPAS,24,40,7,6,-46,-15,2,1,1,0,0,0,3,7,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,1,1,19,8,20,9,1,1,0,0
1750,2,7,ESPADAS,7,OURO,2,BASTOS,6,BASTOS,2,COPAS,1,ESPADAS,7,6,2,-10,-15,-10,1,1,1,1,0,0,5,5,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,1,1,20,9,21,9,1,0,0,0
1751,1,7,COPAS,6,COPAS,6,BASTOS,16,BASTOS,7,OURO,3,ESPADAS,7,16,-10,7,-15,-50,2,2,2,2,0,0,20,6,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,21,9,21,11,0,2,0,0
1752,2,8,COPAS,6,OURO,3,COPAS,16,COPAS,7,OURO,2,BASTOS,3,16,8,7,-46,-15,2,1,1,2,0,0,20,5,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,1,21,11,23,11,2,0,0,0
1753,1,52,ESPADAS,4,BASTOS,3,OURO,12,COPAS,7,COPAS,3,ESPADAS,3,7,4,3,-46,-15,2,1,1,1,0,0,7,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,0,0,2,1,1,23,11,24,11,1,0,0,0
1754,2,3,BASTOS,3,COPAS,2,BASTOS,50,OURO,16,BASTOS,6,OURO,2,16,-10,6,-15,-50,2,2,2,2,0,0,6,23,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,2,1,0,0,1,1,1,1,0,0
1755,1,3,BASTOS,2,BASTOS,1,BASTOS,24,ESPADAS,16,COPAS,3,ESPADAS,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,30,6,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,0,0
1756,2,24,COPAS,7,ESPADAS,2,ESPADAS,16,OURO,8,BASTOS,8,BASTOS,24,16,7,8,-15,-50,1,2,2,0,0,0,5,22,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,2,2,3,3,1,1,0,0
1757,1,24,BASTOS,8,ESPADAS,7,COPAS,52,OURO,12,ESPADAS,8,ESPADAS,24,8,7,8,-46,12,1,2,1,0,0,0,3,21,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,1,3,3,4,3,1,0,0,0
1758,2,40,OURO,3,COPAS,1,ESPADAS,24,ESPADAS,24,BASTOS,4,BASTOS,1,24,-10,4,-15,-50,2,2,2,1,0,0,7,30,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,4,3,4,5,0,2,0,0
1759,1,24,BASTOS,12,BASTOS,1,ESPADAS,16,COPAS,7,OURO,3,ESPADAS,24,3,1,7,-15,16,1,2,2,1,0,0,27,26,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,4,5,6,7,2,2,0,0
1760,2,24,COPAS,8,BASTOS,8,ESPADAS,7,ESPADAS,3,COPAS,2,BASTOS,-46,2,-46,-15,-46,-15,1,1,1,1,0,0,3,6,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,6,7,7,7,1,0,0,0
1761,1,8,COPAS,2,ESPADAS,1,COPAS,8,COPAS,7,ESPADAS,3,ESPADAS,8,-10,-46,-10,-15,-10,1,1,1,0,0,0,25,26,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,1,7,7,9,7,2,0,0,0
1762,2,24,BASTOS,2,COPAS,1,BASTOS,12,ESPADAS,6,OURO,3,ESPADAS,24,12,1,3,-46,-15,1,2,1,1,0,0,5,6,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,9,7,11,7,2,0,0,0
1763,1,7,BASTOS,4,OURO,2,BASTOS,52,COPAS,50,ESPADAS,16,ESPADAS,7,16,-15,-50,-15,-50,2,2,2,2,0,0,7,23,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,11,7,12,8,1,1,0,0
1764,1,24,OURO,3,COPAS,2,ESPADAS,8,OURO,6,OURO,2,ESPADAS,24,2,2,6,-15,-50,1,2,2,1,0,0,29,25,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,2,1,16,8,17,9,1,1,0,0
1765,2,50,BASTOS,2,COPAS,1,COPAS,16,OURO,16,BASTOS,6,OURO,1,16,-10,6,-15,-50,2,2,2,2,0,0,5,2,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,1,3,0,2,1,17,9,17,10,0,1,0,0
1766,1,52,ESPADAS,7,OURO,1,BASTOS,3,BASTOS,2,OURO,1,BASTOS,1,2,7,1,-46,-15,2,1,1,2,0,0,4,29,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,17,10,18,11,1,1,0,0
1767,2,12,COPAS,7,OURO,3,ESPADAS,52,COPAS,3,ESPADAS,1,ESPADAS,7,3,-46,-15,-46,-15,1,1,1,0,0,0,21,31,0,1,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,18,11,19,14,1,3,0,0
1768,1,24,BASTOS,8,BASTOS,7,COPAS,16,ESPADAS,7,OURO,4,BASTOS,24,4,7,7,-15,-15,1,0,0,2,0,0,23,7,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,14,20,14,1,0,0,0
1769,2,24,BASTOS,24,OURO,8,BASTOS,24,ESPADAS,7,OURO,6,COPAS,8,24,-46,6,-46,-15,2,1,1,1,0,0,3,3,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,20,14,22,14,2,0,0,0
1770,1,50,BASTOS,24,ESPADAS,16,BASTOS,24,OURO,8,ESPADAS,7,OURO,16,24,24,7,-15,-10,2,1,1,0,0,0,3,3,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,2,22,14,24,15,2,1,0,0
1772,2,42,ESPADAS,12,OURO,2,BASTOS,8,COPAS,1,BASTOS,1,COPAS,-46,-10,-46,-10,-15,-10,1,1,1,1,0,0,7,24,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,2,1,3,1,1,0,0
1773,1,50,BASTOS,24,BASTOS,1,ESPADAS,16,ESPADAS,16,OURO,6,BASTOS,24,6,1,16,-15,16,1,2,2,1,0,0,25,2,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,1,3,1,3,5,3,4,0,0,0
1774,1,42,ESPADAS,24,ESPADAS,7,COPAS,40,BASTOS,16,OURO,6,COPAS,24,40,7,6,-15,-10,2,1,1,2,0,0,27,22,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,5,5,8,5,3,0,0,0
1775,2,3,BASTOS,2,OURO,1,COPAS,24,COPAS,8,ESPADAS,8,ESPADAS,-10,24,-10,-50,-15,-50,2,2,2,1,0,0,6,23,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,2,1,8,5,9,6,1,1,0,0
1776,1,8,OURO,2,OURO,1,BASTOS,16,OURO,7,BASTOS,3,ESPADAS,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,29,22,0,1,0,1,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,2,1,9,6,12,7,3,1,0,0
1777,2,42,ESPADAS,16,BASTOS,16,BASTOS,24,ESPADAS,4,OURO,2,OURO,42,24,-46,-15,-46,-15,1,1,1,1,0,0,29,28,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,12,7,15,7,3,0,0,0
1778,1,24,BASTOS,16,ESPADAS,16,ESPADAS,16,COPAS,8,BASTOS,7,BASTOS,24,7,16,-10,-15,-10,1,1,1,0,0,0,3,22,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,0,0,2,1,1,15,7,16,8,1,1,0,0
1779,2,16,COPAS,7,BASTOS,4,ESPADAS,6,COPAS,2,COPAS,1,COPAS,-46,-10,-46,-10,-15,-10,1,1,1,1,0,0,22,24,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,1,1,16,8,17,8,1,0,0,0
1780,1,24,COPAS,24,COPAS,12,BASTOS,52,OURO,16,ESPADAS,2,BASTOS,24,2,12,16,-15,52,1,2,2,2,0,0,24,27,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,2,4,17,8,17,14,0,6,0,0
1781,2,24,ESPADAS,2,OURO,1,COPAS,24,COPAS,4,BASTOS,1,ESPADAS,1,24,-10,4,-15,-50,2,2,2,1,0,0,5,7,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,17,14,17,15,0,1,0,0
1782,1,12,OURO,6,BASTOS,4,OURO,24,ESPADAS,8,OURO,2,OURO,12,24,4,2,-46,-15,2,1,1,0,0,0,7,28,0,1,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,15,18,18,1,3,0,0
1783,2,50,BASTOS,7,OURO,2,OURO,24,ESPADAS,24,ESPADAS,12,COPAS,2,24,50,12,-15,24,2,1,2,2,0,0,5,3,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,18,18,18,20,0,2,0,0
1784,1,24,OURO,16,COPAS,2,BASTOS,16,OURO,4,ESPADAS,1,ESPADAS,24,1,16,-10,-15,-10,1,1,1,0,0,0,25,26,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,18,20,19,22,1,2,0,0
1785,2,24,ESPADAS,16,COPAS,16,COPAS,24,ESPADAS,7,BASTOS,2,ESPADAS,24,24,-46,7,-46,-15,0,1,1,0,0,0,25,5,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,22,21,22,2,0,0,0
1786,1,40,OURO,16,ESPADAS,3,ESPADAS,16,COPAS,6,OURO,3,COPAS,40,3,3,6,-15,16,1,2,1,1,0,0,7,6,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,2,21,22,23,22,2,0,0,0
1788,2,16,OURO,12,BASTOS,2,ESPADAS,52,COPAS,24,ESPADAS,8,ESPADAS,2,24,12,8,-15,52,2,1,2,2,0,0,5,24,1,1,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,3,0,2,0,8,0,6,0,0
1789,1,52,ESPADAS,8,BASTOS,6,ESPADAS,7,BASTOS,3,COPAS,1,ESPADAS,6,7,8,3,-46,-15,2,1,1,1,0,0,20,30,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,0,0,0,1,1,0,8,1,9,1,1,0,0
1790,2,16,ESPADAS,7,COPAS,2,ESPADAS,40,OURO,24,OURO,4,COPAS,2,24,7,4,-15,40,2,1,2,2,0,0,5,7,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,2,1,9,2,11,1,2,0,0
1791,1,4,BASTOS,3,BASTOS,2,OURO,7,COPAS,7,BASTOS,3,OURO,3,7,-10,7,-15,-50,2,2,2,1,0,0,32,26,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,2,1,2,11,4,12,2,1,0,0
1792,2,6,BASTOS,3,ESPADAS,2,OURO,42,BASTOS,3,ESPADAS,1,OURO,6,3,2,-10,-15,-10,1,1,1,1,0,0,26,30,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,12,5,13,1,1,0,0
1793,1,24,ESPADAS,8,COPAS,6,OURO,24,ESPADAS,8,COPAS,7,BASTOS,24,7,8,24,-15,8,1,2,2,0,0,0,23,3,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,5,13,5,15,0,2,0,0
1794,2,24,COPAS,4,BASTOS,3,COPAS,24,BASTOS,8,ESPADAS,6,COPAS,24,24,-46,8,-46,-15,0,1,1,2,0,0,33,20,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,5,15,7,15,2,0,0,0
1795,2,8,ESPADAS,2,OURO,1,COPAS,12,OURO,7,COPAS,1,ESPADAS,1,12,2,1,-46,-15,2,1,1,0,0,0,29,21,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,8,16,10,16,2,0,0,0
1796,2,8,BASTOS,7,OURO,7,OURO,40,BASTOS,12,OURO,8,ESPADAS,7,40,-10,12,-15,-50,2,2,2,2,0,0,20,28,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,2,3,0,2,2,0,0,0,3,0,3,0,0
1797,1,24,ESPADAS,16,COPAS,4,ESPADAS,7,OURO,7,BASTOS,2,COPAS,24,2,4,7,-15,7,1,2,2,0,0,0,7,5,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4,0,3,4,4,4,1,0,0
1798,2,16,BASTOS,6,BASTOS,2,ESPADAS,52,OURO,24,ESPADAS,12,OURO,2,24,16,12,-15,52,2,1,2,0,0,0,27,24,0,2,3,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,2,2,4,4,4,9,0,5,0,0
1799,1,16,OURO,7,BASTOS,2,ESPADAS,24,OURO,6,BASTOS,1,OURO,16,24,-15,-50,-15,-50,2,2,2,0,0,0,22,4,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,1,4,9,4,11,0,2,0,0
1800,2,24,COPAS,8,OURO,8,BASTOS,50,COPAS,24,BASTOS,7,BASTOS,8,24,8,7,-15,50,2,1,2,1,0,0,23,24,0,1,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,4,4,11,4,18,0,7,0,0
1801,1,16,OURO,4,ESPADAS,1,OURO,24,BASTOS,12,BASTOS,1,BASTOS,-10,-50,-10,-50,-15,-50,2,2,2,1,0,0,7,27,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,2,1,4,18,4,19,0,1,0,0
1802,2,16,ESPADAS,2,BASTOS,2,OURO,3,ESPADAS,2,COPAS,1,COPAS,2,1,2,3,-15,2,1,2,2,0,0,0,27,30,0,2,3,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,4,4,19,8,22,4,3,0,0
1803,1,52,ESPADAS,40,OURO,6,ESPADAS,7,OURO,3,OURO,1,COPAS,40,1,6,7,-15,3,1,2,1,0,0,1,27,6,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,1,4,8,22,15,22,7,0,0,0
1804,2,24,ESPADAS,7,OURO,6,COPAS,42,OURO,8,ESPADAS,3,COPAS,6,42,24,8,-15,3,2,1,2,2,0,0,20,26,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,1,2,15,22,17,23,2,1,0,0
1805,1,16,BASTOS,7,BASTOS,1,ESPADAS,16,OURO,8,OURO,2,ESPADAS,-10,-50,-10,-50,-15,-50,2,2,2,0,0,0,26,25,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,0,0,0,2,1,17,23,19,24,2,1,0,0
1806,1,6,OURO,3,COPAS,1,COPAS,40,OURO,16,OURO,4,COPAS,1,4,3,16,-15,-50,2,2,2,2,0,0,26,29,1,2,5,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,2,1,0,0,0,6,0,6,0,0
1807,2,16,COPAS,6,ESPADAS,3,BASTOS,16,COPAS,3,ESPADAS,1,BASTOS,6,3,3,16,-46,1,1,2,1,1,0,0,22,30,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,1,1,0,6,1,8,1,2,0,0
1808,1,40,OURO,7,OURO,6,COPAS,8,ESPADAS,2,ESPADAS,1,OURO,6,8,40,2,-15,1,2,1,1,2,0,0,27,5,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,8,4,8,3,0,0,0
1809,2,50,BASTOS,40,ESPADAS,16,COPAS,7,OURO,3,BASTOS,3,ESPADAS,50,3,16,3,-15,-15,1,1,0,2,0,0,7,6,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,8,5,8,1,0,0,0
1810,1,4,BASTOS,3,COPAS,2,ESPADAS,50,OURO,24,BASTOS,3,COPAS,2,3,4,50,-15,-50,2,2,2,0,0,0,7,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,1,5,8,5,9,0,1,0,0
1811,2,8,BASTOS,4,ESPADAS,2,ESPADAS,12,BASTOS,3,COPAS,1,COPAS,2,1,8,12,-15,3,1,2,1,1,0,0,27,25,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,5,9,6,10,1,1,0,0
1812,1,24,BASTOS,6,ESPADAS,2,ESPADAS,8,BASTOS,8,COPAS,6,ESPADAS,2,6,24,8,-15,-50,2,1,2,1,0,0,23,20,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,6,10,6,11,0,1,0,0
1813,2,50,BASTOS,8,ESPADAS,2,OURO,24,BASTOS,6,BASTOS,1,OURO,8,6,2,24,-15,1,1,2,2,1,0,0,21,24,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,2,6,11,8,13,2,2,0,0
1814,1,16,OURO,8,ESPADAS,8,COPAS,42,COPAS,12,ESPADAS,3,BASTOS,8,12,16,42,-15,-50,2,2,2,0,0,2,2,7,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,2,3,8,13,8,16,0,3,0,0
1815,1,52,ESPADAS,24,BASTOS,3,OURO,24,COPAS,12,OURO,7,BASTOS,3,7,52,12,-15,24,2,1,1,0,0,1,6,24,0,1,8,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,1,13,16,21,17,8,1,0,0
1816,2,8,COPAS,7,ESPADAS,1,OURO,52,ESPADAS,40,ESPADAS,6,OURO,7,40,8,52,-15,-50,2,2,2,0,0,2,24,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,2,21,17,21,20,0,3,0,0
1817,1,12,OURO,2,BASTOS,1,BASTOS,16,COPAS,8,COPAS,3,OURO,1,3,12,16,-15,-50,2,2,2,0,0,0,5,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,1,2,2,2,0,2,2,21,20,21,22,0,2,0,0
1818,2,12,COPAS,2,OURO,1,BASTOS,8,ESPADAS,7,ESPADAS,7,OURO,12,7,1,7,-15,8,1,2,2,0,0,0,5,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,21,22,21,23,0,1,0,0
1819,1,2,COPAS,1,ESPADAS,1,ESPADAS,3,BASTOS,3,OURO,1,COPAS,1,3,2,1,-15,3,2,1,2,0,0,2,5,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,3,2,3,0,2,1,21,23,21,24,0,1,0,0
1820,2,24,BASTOS,16,COPAS,1,ESPADAS,8,COPAS,7,BASTOS,6,COPAS,24,7,16,-50,-15,-50,1,2,2,0,0,1,26,0,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,2,1,2,0,2,1,21,24,23,25,2,1,0,0
1821,2,24,COPAS,3,ESPADAS,1,ESPADAS,40,BASTOS,7,OURO,6,ESPADAS,24,7,3,6,-15,40,1,2,2,0,0,2,6,20,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,3,2,2,2,6,0,4,0,0
1822,1,50,BASTOS,16,ESPADAS,2,OURO,8,ESPADAS,6,OURO,3,OURO,-46,-15,-46,-15,-46,-15,1,1,1,1,0,0,27,26,0,1,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,2,6,3,9,1,3,0,0
1823,2,16,ESPADAS,8,COPAS,3,OURO,42,COPAS,6,ESPADAS,2,BASTOS,8,6,16,42,-15,2,1,2,2,2,0,1,26,7,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,4,3,9,8,9,5,0,0,0
1824,1,24,ESPADAS,6,COPAS,3,COPAS,3,ESPADAS,1,ESPADAS,1,BASTOS,24,-10,-46,-10,-15,-10,1,1,1,2,0,0,23,6,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,9,9,9,1,0,0,0
1825,2,24,ESPADAS,8,BASTOS,6,BASTOS,50,OURO,24,BASTOS,16,COPAS,24,24,6,50,-15,-50,0,2,2,1,0,0,3,24,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,9,9,9,12,0,3,0,0
1826,1,50,BASTOS,7,ESPADAS,3,ESPADAS,24,COPAS,8,BASTOS,2,OURO,50,2,7,8,-15,24,1,2,2,0,0,0,6,5,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,4,9,12,9,16,0,4,0,0
1827,2,52,ESPADAS,6,ESPADAS,1,BASTOS,7,BASTOS,4,COPAS,3,OURO,-46,-10,-46,-10,-15,-10,1,1,1,0,0,0,25,7,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,16,12,16,3,0,0,0
1828,1,16,BASTOS,6,OURO,3,BASTOS,50,COPAS,6,BASTOS,2,COPAS,6,-50,NULL,-50,-15,-50,2,2,2,2,0,0,6,21,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,16,12,17,0,1,0,0
1829,2,42,ESPADAS,7,ESPADAS,1,OURO,24,ESPADAS,16,BASTOS,8,COPAS,42,24,7,8,-15,16,1,2,2,0,0,0,31,3,0,1,0,1,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,4,12,17,15,21,3,4,0,0
1830,1,40,OURO,24,ESPADAS,3,ESPADAS,50,ESPADAS,16,BASTOS,8,COPAS,24,50,40,16,-15,8,2,1,2,2,0,0,29,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,4,15,21,16,25,1,4,0,0
1831,2,24,ESPADAS,16,COPAS,2,OURO,8,ESPADAS,8,COPAS,3,OURO,2,3,-15,-50,-15,-50,2,2,2,0,0,0,25,26,0,2,3,NULL,NULL,NULL,NULL,NULL,NULL,2,2,1,2,0,0,0,2,1,16,25,16,29,0,4,0,0
1833,2,8,OURO,6,BASTOS,4,BASTOS,16,COPAS,8,OURO,2,ESPADAS,4,16,-10,8,-15,-50,2,2,2,0,2,0,7,5,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0
1834,1,8,COPAS,7,BASTOS,2,OURO,52,COPAS,12,ESPADAS,1,COPAS,7,12,-10,52,-15,-50,2,2,2,2,0,0,20,4,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,0,2,0,4,0,2,0,0
1835,2,40,OURO,16,OURO,6,COPAS,42,ESPADAS,24,ESPADAS,1,OURO,40,24,16,42,-15,1,1,2,1,0,0,0,27,7,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,3,0,4,3,4,3,0,0,0
1836,1,52,ESPADAS,24,OURO,6,OURO,42,OURO,40,ESPADAS,6,BASTOS,24,40,52,42,-15,6,2,1,1,0,0,0,23,7,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,4,3,6,0,2,0,0
1837,2,8,OURO,3,ESPADAS,1,OURO,8,OURO,6,COPAS,6,BASTOS,-15,-50,-15,-50,-15,-50,2,2,2,0,0,0,26,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,3,6,3,7,0,1,0,0
1838,1,7,BASTOS,6,BASTOS,3,ESPADAS,16,BASTOS,8,BASTOS,2,OURO,6,8,-15,-50,-15,-50,2,2,2,1,0,0,26,5,0,1,0,1,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,3,7,6,8,3,1,0,0
1839,1,8,COPAS,2,COPAS,2,OURO,16,ESPADAS,12,OURO,1,ESPADAS,2,-50,0,-50,-15,-50,2,2,2,1,0,0,25,23,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,2,1,22,9,24,10,2,1,0,0
1841,2,4,COPAS,3,ESPADAS,2,COPAS,7,COPAS,6,OURO,1,ESPADAS,2,7,3,6,-15,-50,2,2,2,0,0,0,33,4,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,0,1,1,3,1,2,0,0
1842,1,24,ESPADAS,12,BASTOS,4,COPAS,52,COPAS,8,ESPADAS,2,BASTOS,24,52,12,8,-15,2,2,1,2,2,0,0,7,5,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,1,3,1,3,4,3,3,0,0,0
1843,2,12,OURO,6,ESPADAS,1,ESPADAS,16,COPAS,8,BASTOS,2,ESPADAS,-15,-50,-15,-50,-15,-50,2,2,2,0,0,0,4,25,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,2,1,3,0,2,1,4,3,4,5,0,2,0,0
1844,1,40,OURO,24,ESPADAS,16,COPAS,12,BASTOS,6,COPAS,1,ESPADAS,-46,-15,-46,-15,-46,-15,1,1,1,2,0,0,7,21,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4,5,5,6,1,1,0,0
